# SITE INFORMATION #
description,state,latitude,longitude,timezone,install,horizontalDatum,verticalDatum,verticalAccuracy,elevationMethod,tzOffset,activeFlag,type,responsibility,agencyRegion,siteid,elevation
LAKE POWELL,AZ,36.93808333,-111.4836667,US/Mountain,,,,0,,,,reservoir,,UC,lakepowell,3700
# SERIES DATA #
Site,Site ID,Parameter,Date,Value,Units
LAKE POWELL,lakepowell,Reservoir Storage,1966-12-10 00:00:00,5871100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-12-09 00:00:00,5862000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-12-08 00:00:00,5854700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-12-07 00:00:00,5845500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-12-06 00:00:00,5832800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-12-05 00:00:00,5836400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-12-04 00:00:00,5843700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-12-03 00:00:00,5842500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-12-02 00:00:00,5846800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-12-01 00:00:00,5849800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-30 00:00:00,5854100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-29 00:00:00,5861400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-28 00:00:00,5866200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-27 00:00:00,5877200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-26 00:00:00,5880300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-25 00:00:00,5894300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-24 00:00:00,5907200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-23 00:00:00,5909000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-22 00:00:00,5917000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-21 00:00:00,5926800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-20 00:00:00,5937200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-19 00:00:00,5940300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-18 00:00:00,5953800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-17 00:00:00,5961800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-16 00:00:00,5973500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-15 00:00:00,5985200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-14 00:00:00,5990100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-13 00:00:00,5998200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-12 00:00:00,5999400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-11 00:00:00,6005600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-10 00:00:00,6018600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-09 00:00:00,6028500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-08 00:00:00,6035300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-07 00:00:00,6037200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-06 00:00:00,6038400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-05 00:00:00,6035300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-04 00:00:00,6041500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-03 00:00:00,6048300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-02 00:00:00,6057000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-11-01 00:00:00,6062000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-31 00:00:00,6072600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-30 00:00:00,6081300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-29 00:00:00,6086900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-28 00:00:00,6093800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-27 00:00:00,6102500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-26 00:00:00,6111300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-25 00:00:00,6118800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-24 00:00:00,6125000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-23 00:00:00,6126900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-22 00:00:00,6124400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-21 00:00:00,6125000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-20 00:00:00,6128100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-19 00:00:00,6131900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-18 00:00:00,6131900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-17 00:00:00,6128200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-16 00:00:00,6125000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-15 00:00:00,6119400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-14 00:00:00,6119400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-13 00:00:00,6120600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-12 00:00:00,6126900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-11 00:00:00,6132500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-10 00:00:00,6140700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-09 00:00:00,6145700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-08 00:00:00,6145700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-07 00:00:00,6150700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-06 00:00:00,6156400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-05 00:00:00,6158900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-04 00:00:00,6174600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-03 00:00:00,6187800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-02 00:00:00,6193500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-10-01 00:00:00,6202900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-30 00:00:00,6219300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-29 00:00:00,6230100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-28 00:00:00,6244600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-27 00:00:00,6255400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-26 00:00:00,6270000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-25 00:00:00,6282000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-24 00:00:00,6292800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-23 00:00:00,6309400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-22 00:00:00,6325300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-21 00:00:00,6341300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-20 00:00:00,6354700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-19 00:00:00,6372000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-18 00:00:00,6379000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-17 00:00:00,6391200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-16 00:00:00,6398900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-15 00:00:00,6409200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-14 00:00:00,6419500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-13 00:00:00,6425900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-12 00:00:00,6431100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-11 00:00:00,6448500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-10 00:00:00,6454900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-09 00:00:00,6471100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-08 00:00:00,6481500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-07 00:00:00,6489200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-06 00:00:00,6498300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-05 00:00:00,6503500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-04 00:00:00,6506100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-03 00:00:00,6506100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-02 00:00:00,6506100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-09-01 00:00:00,6506700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-31 00:00:00,6510000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-30 00:00:00,6515200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-29 00:00:00,6526200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-28 00:00:00,6540500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-27 00:00:00,6552200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-26 00:00:00,6563300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-25 00:00:00,6575700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-24 00:00:00,6590100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-23 00:00:00,6605800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-22 00:00:00,6617600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-21 00:00:00,6631400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-20 00:00:00,6642500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-19 00:00:00,6658300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-18 00:00:00,6667500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-17 00:00:00,6684600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-16 00:00:00,6703100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-15 00:00:00,6715700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-14 00:00:00,6728900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-13 00:00:00,6743500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-12 00:00:00,6759400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-11 00:00:00,6769300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-10 00:00:00,6785900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-09 00:00:00,6809300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-08 00:00:00,6809300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-07 00:00:00,6821900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-06 00:00:00,6828600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-05 00:00:00,6844000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-04 00:00:00,6850700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-03 00:00:00,6875400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-02 00:00:00,6882800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-08-01 00:00:00,6898900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-31 00:00:00,6907000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-30 00:00:00,6912400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-29 00:00:00,6931200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-28 00:00:00,6936600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-27 00:00:00,6944700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-26 00:00:00,6959600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-25 00:00:00,6967000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-24 00:00:00,6978500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-23 00:00:00,6990000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-22 00:00:00,7005600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-21 00:00:00,7023300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-20 00:00:00,7033500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-19 00:00:00,7045000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-18 00:00:00,7058000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-17 00:00:00,7068900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-16 00:00:00,7083900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-15 00:00:00,7100400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-14 00:00:00,7110600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-13 00:00:00,7128500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-12 00:00:00,7141500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-11 00:00:00,7155300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-10 00:00:00,7172500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-09 00:00:00,7177300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-08 00:00:00,7193200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-07 00:00:00,7202900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-06 00:00:00,7212500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-05 00:00:00,7223600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-04 00:00:00,7229900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-03 00:00:00,7234700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-02 00:00:00,7234000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-07-01 00:00:00,7240200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-30 00:00:00,7241600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-29 00:00:00,7250700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-28 00:00:00,7256900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-27 00:00:00,7261800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-26 00:00:00,7266000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-25 00:00:00,7262500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-24 00:00:00,7262500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-23 00:00:00,7262500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-22 00:00:00,7265300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-21 00:00:00,7267400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-20 00:00:00,7268100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-19 00:00:00,7272900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-18 00:00:00,7272900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-17 00:00:00,7275700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-16 00:00:00,7284800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-15 00:00:00,7285500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-14 00:00:00,7289600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-13 00:00:00,7293800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-12 00:00:00,7295200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-11 00:00:00,7292400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-10 00:00:00,7295200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-09 00:00:00,7295200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-08 00:00:00,7290400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-07 00:00:00,7277100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-06 00:00:00,7263200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-05 00:00:00,7256300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-04 00:00:00,7251400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-03 00:00:00,7243100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-02 00:00:00,7232000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-06-01 00:00:00,7223000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-31 00:00:00,7218100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-30 00:00:00,7215400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-29 00:00:00,7205700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-28 00:00:00,7194600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-27 00:00:00,7187100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-26 00:00:00,7181500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-25 00:00:00,7175300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-24 00:00:00,7165000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-23 00:00:00,7155400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-22 00:00:00,7144400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-21 00:00:00,7141600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-20 00:00:00,7138900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-19 00:00:00,7143700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-18 00:00:00,7141600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-17 00:00:00,7141600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-16 00:00:00,7121000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-15 00:00:00,7104600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-14 00:00:00,7077200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-13 00:00:00,7047900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-12 00:00:00,7012500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-11 00:00:00,6981300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-10 00:00:00,6940800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-09 00:00:00,6911200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-08 00:00:00,6891700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-07 00:00:00,6866900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-06 00:00:00,6853500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-05 00:00:00,6844800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-04 00:00:00,6838100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-03 00:00:00,6834100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-02 00:00:00,6832800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-05-01 00:00:00,6834800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-30 00:00:00,6838100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-29 00:00:00,6842800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-28 00:00:00,6847500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-27 00:00:00,6854200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-26 00:00:00,6859500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-25 00:00:00,6858900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-24 00:00:00,6853500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-23 00:00:00,6845500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-22 00:00:00,6843500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-21 00:00:00,6841500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-20 00:00:00,6839500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-19 00:00:00,6837500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-18 00:00:00,6840200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-17 00:00:00,6840800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-16 00:00:00,6833500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-15 00:00:00,6833500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-14 00:00:00,6821500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-13 00:00:00,6818800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-12 00:00:00,6814800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-11 00:00:00,6810800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-10 00:00:00,6804800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-09 00:00:00,6796200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-08 00:00:00,6786800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-07 00:00:00,6777500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-06 00:00:00,6767600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-05 00:00:00,6753600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-04 00:00:00,6735800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-03 00:00:00,6722500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-02 00:00:00,6713300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-04-01 00:00:00,6698100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-03-31 00:00:00,6688800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-03-30 00:00:00,6677600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-03-29 00:00:00,6673700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-03-28 00:00:00,6675700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-03-27 00:00:00,6671100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-03-26 00:00:00,6665800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-03-25 00:00:00,6657900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-03-24 00:00:00,6654600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-03-23 00:00:00,6649400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-03-22 00:00:00,6638200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-03-21 00:00:00,6648100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-03-20 00:00:00,6615300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-03-19 00:00:00,6593000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-03-18 00:00:00,6570800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-03-17 00:00:00,6553800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-03-16 00:00:00,6541500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-03-15 00:00:00,6523300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-03-14 00:00:00,6508300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-03-13 00:00:00,6499300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-03-12 00:00:00,6486300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-03-11 00:00:00,6483700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-03-10 00:00:00,6485700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,1966-03-09 00:00:00,6489600,Acre feet
